INCIDENT_NUMBER;OFFENSE_CODE;OFFENSE_CODE_GROUP;OFFENSE_CODE_GROUP_No;OFFENSE_DESCRIPTION;DISTRICT;District_simple;District_simple_No;REPORTING_AREA;OCCURRED_ON_DATE;Hour1;Start_Night;Start_Day;Night_Day;YEAR;MONTH;DAY_OF_WEEK;WE_Workday;WE_Workday_No;HOUR;Counts_per_hour;STREET;Lat;Long;Location
I172089024;301;Robbery;2;ROBBERY - STREET;B3;B;2;427;24.10.2017 20:33;20:33:00;17:00:00;08:00:00;Night;2017;10;Tuesday;Workdays;1;20;305;NORFOLK ST;42.27818669;-71.09047287;(42.27818669, -71.09047287)
I172089008;311;Robbery;2;ROBBERY - COMMERCIAL;E5;E;5;562;24.10.2017 20:59;20:59:00;17:00:00;08:00:00;Night;2017;10;Tuesday;Workdays;1;20;305;WASHINGTON ST;42.28688203;-71.1276629;(42.28688203, -71.12766290)
I172088944;301;Robbery;2;ROBBERY - STREET;D4;D;4;143;24.10.2017 16:23;16:23:00;17:00:00;08:00:00;Day;2017;10;Tuesday;Workdays;1;16;231;RING RD;42.34813158;-71.08027002;(42.34813158, -71.08027002)
I172088769;361;Robbery;2;ROBBERY - OTHER;B2;B;2;289;20.10.2017 14:30;14:30:00;17:00:00;08:00:00;Day;2017;10;Friday;Workdays;1;14;242;MALCOLM X BLVD;42.33123776;-71.09140736;(42.33123776, -71.09140736)
I172088720;301;Robbery;2;ROBBERY - STREET;E5;E;5;680;24.10.2017 00:15;00:15:00;17:00:00;08:00:00;Night;2017;10;Tuesday;Workdays;1;0;244;WASHINGTON ST;42.28390244;-71.13086263;(42.28390244, -71.13086263)
I172088709;361;Robbery;2;ROBBERY - OTHER;B2;B;2;258;23.10.2017 23:00;23:00:00;17:00:00;08:00:00;Night;2017;10;Monday;Workdays;1;23;231;MONADNOCK ST;42.31633855;-71.06879992;(42.31633855, -71.06879992)
I172088642;361;Robbery;2;ROBBERY - OTHER;B3;B;2;451;23.10.2017 17:48;17:48:00;17:00:00;08:00:00;Night;2017;10;Monday;Workdays;1;17;277;WHEATLAND AVE;42.29350272;-71.07344862;(42.29350272, -71.07344862)
I172088508;301;Robbery;2;ROBBERY - STREET;A1;A;1;117;21.10.2017 01:00;01:00:00;17:00:00;08:00:00;Night;2017;10;Saturday;Weekend;2;1;171;BOYLSTON ST;42.3523414;-71.06296987;(42.35234140, -71.06296987)
I172088388;381;Robbery;2;ROBBERY - CAR JACKING;A1;A;1;124;22.10.2017 21:56;21:56:00;17:00:00;08:00:00;Night;2017;10;Sunday;Weekend;2;21;303;HUDSON ST;42.34976402;-71.06045076;(42.34976402, -71.06045076)
I172088371;301;Robbery;2;ROBBERY - STREET;B2;B;2;311;22.10.2017 20:32;20:32:00;17:00:00;08:00:00;Night;2017;10;Sunday;Weekend;2;20;305;WOODBINE ST;42.3189792;-71.07964653;(42.31897920, -71.07964653)
I172088202;361;Robbery;2;ROBBERY - OTHER;C11;C;3;459;22.10.2017 06:54;06:54:00;17:00:00;08:00:00;Night;2017;10;Sunday;Weekend;2;6;100;STRATHCONA RD;42.3048998;-71.07992223;(42.30489980, -71.07992223)
I172088155;301;Robbery;2;ROBBERY - STREET;C6;C;3;193;22.10.2017 01:21;01:21:00;17:00:00;08:00:00;Night;2017;10;Sunday;Weekend;2;1;171;JENKINS ST;42.3304694;-71.05337434;(42.33046940, -71.05337434)
I172088055;311;Robbery;2;ROBBERY - COMMERCIAL;B2;B;2;327;21.10.2017 16:07;16:07:00;17:00:00;08:00:00;Day;2017;10;Saturday;Weekend;2;16;231;QUINCY ST;42.31252546;-71.07389321;(42.31252546, -71.07389321)
I172087916;301;Robbery;2;ROBBERY - STREET;B2;B;2;319;21.10.2017 07:45;07:45:00;17:00:00;08:00:00;Night;2017;10;Saturday;Weekend;2;7;152;SEAVER ST;42.30603974;-71.0862124;(42.30603974, -71.08621240)
I172087847;361;Robbery;2;ROBBERY - OTHER;E18;E;5;480;21.10.2017 00:12;00:12:00;17:00:00;08:00:00;Night;2017;10;Saturday;Weekend;2;0;244;FAIRLAWN AVE;42.26788791;-71.10067012;(42.26788791, -71.10067012)
I172087588;301;Robbery;2;ROBBERY - STREET;A1;A;1;78;14.10.2017 22:00;22:00:00;17:00:00;08:00:00;Night;2017;10;Saturday;Weekend;2;22;278;HAYMARKET SQ;42.36309564;-71.05815372;(42.36309564, -71.05815372)
I172087565;301;Robbery;2;ROBBERY - STREET;A1;A;1;115;20.10.2017 04:23;04:23:00;17:00:00;08:00:00;Night;2017;10;Friday;Workdays;1;4;77;KNEELAND ST;42.34974111;-71.05801618;(42.34974111, -71.05801618)
I172087447;311;Robbery;2;ROBBERY - COMMERCIAL;C11;C;3;343;19.10.2017 18:22;18:22:00;17:00:00;08:00:00;Night;2017;10;Thursday;Workdays;1;18;285;GENEVA AVE;42.30328018;-71.07122308;(42.30328018, -71.07122308)
I172087406;381;Robbery;2;ROBBERY - CAR JACKING;D4;D;4;166;19.10.2017 16:30;16:30:00;17:00:00;08:00:00;Day;2017;10;Thursday;Workdays;1;16;231;UNION PARK ST;42.34131728;-71.06964463;(42.34131728, -71.06964463)
I172087180;361;Robbery;2;ROBBERY - OTHER;B3;B;2;431;19.10.2017 00:32;00:32:00;17:00:00;08:00:00;Night;2017;10;Thursday;Workdays;1;0;244;CALLENDER ST;42.28816791;-71.08760718;(42.28816791, -71.08760718)
I172087092;301;Robbery;2;ROBBERY - STREET;E13;E;5;578;18.10.2017 18:21;18:21:00;17:00:00;08:00:00;Night;2017;10;Wednesday;Workdays;1;18;285;LAMARTINE ST;42.31896847;-71.10356144;(42.31896847, -71.10356144)
I172086975;301;Robbery;2;ROBBERY - STREET;C11;C;3;345;18.10.2017 11:20;11:20:00;17:00:00;08:00:00;Day;2017;10;Wednesday;Workdays;1;11;193;ROBINSON ST;42.30248605;-71.06321339;(42.30248605, -71.06321339)
I172086743;351;Robbery;2;ROBBERY - BANK;D4;D;4;164;17.10.2017 16:28;16:28:00;17:00:00;08:00:00;Day;2017;10;Tuesday;Workdays;1;16;231;WASHINGTON ST;42.34334672;-71.06643142;(42.34334672, -71.06643142)
I172086709;351;Robbery;2;ROBBERY - BANK;E5;E;5;721;17.10.2017 14:35;14:35:00;17:00:00;08:00:00;Day;2017;10;Tuesday;Workdays;1;14;242;SPRING ST;42.27621405;-71.16651219;(42.27621405, -71.16651219)
I172086651;311;Robbery;2;ROBBERY - COMMERCIAL;A7;A;1;24;17.10.2017 11:26;11:26:00;17:00:00;08:00:00;Day;2017;10;Tuesday;Workdays;1;11;193;MERIDIAN ST;42.37750247;-71.03916237;(42.37750247, -71.03916237)
I172086540;301;Robbery;2;ROBBERY - STREET;B2;B;2;282;16.10.2017 21:54;21:54:00;17:00:00;08:00:00;Night;2017;10;Monday;Workdays;1;21;303;WARREN ST;42.32902469;-71.08341505;(42.32902469, -71.08341505)
I172086531;301;Robbery;2;ROBBERY - STREET;C11;C;3;346;16.10.2017 22:06;22:06:00;17:00:00;08:00:00;Night;2017;10;Monday;Workdays;1;22;278;PERCIVAL ST;42.3053786;-71.06323044;(42.30537860, -71.06323044)
I172086490;301;Robbery;2;ROBBERY - STREET;B2;B;2;182;16.10.2017 18:26;18:26:00;17:00:00;08:00:00;Night;2017;10;Monday;Workdays;1;18;285;BURRELL ST;42.32362958;-71.06867761;(42.32362958, -71.06867761)
I172086398;301;Robbery;2;ROBBERY - STREET;E13;E;5;303;16.10.2017 13:30;13:30:00;17:00:00;08:00:00;Day;2017;10;Monday;Workdays;1;13;206;BRAGDON ST;42.31925844;-71.10003222;(42.31925844, -71.10003222)
I172086393;301;Robbery;2;ROBBERY - STREET;C6;C;3;175;16.10.2017 14:17;14:17:00;17:00:00;08:00:00;Day;2017;10;Monday;Workdays;1;14;242;SOUTHAMPTON ST;42.33168201;-71.06798742;(42.33168201, -71.06798742)
I172086334;301;Robbery;2;ROBBERY - STREET;B2;B;2;328;16.10.2017 09:32;09:32:00;17:00:00;08:00:00;Day;2017;10;Monday;Workdays;1;9;167;COLUMBIA RD;42.30876959;-71.07460717;(42.30876959, -71.07460717)
I172086333;301;Robbery;2;ROBBERY - STREET;D4;D;4;170;16.10.2017 10:54;10:54:00;17:00:00;08:00:00;Day;2017;10;Monday;Workdays;1;10;178;WASHINGTON ST;42.33767953;-71.07529119;(42.33767953, -71.07529119)
I172086320;301;Robbery;2;ROBBERY - STREET;C6;C;3;177;16.10.2017 10:33;10:33:00;17:00:00;08:00:00;Day;2017;10;Monday;Workdays;1;10;178;MASSACHUSETTS AVE;42.33152148;-71.07085307;(42.33152148, -71.07085307)
I172086317;381;Robbery;2;ROBBERY - CAR JACKING;D4;D;4;270;16.10.2017 10:50;10:50:00;17:00:00;08:00:00;Day;2017;10;Monday;Workdays;1;10;178;HARRISON AVE;42.33444882;-71.0757421;(42.33444882, -71.07574210)
I172086304;311;Robbery;2;ROBBERY - COMMERCIAL;A1;A;1;93;16.10.2017 09:07;09:07:00;17:00:00;08:00:00;Day;2017;10;Monday;Workdays;1;9;167;FANEUIL HALL MARKETPLACE;42.35997967;-71.05474135;(42.35997967, -71.05474135)
I172086132;311;Robbery;2;ROBBERY - COMMERCIAL;A1;A;1;101;15.10.2017 16:29;16:29:00;17:00:00;08:00:00;Day;2017;10;Sunday;Weekend;2;16;231;STATE ST;42.35942556;-71.05288819;(42.35942556, -71.05288819)
I172086022;301;Robbery;2;ROBBERY - STREET;E13;E;5;912;15.10.2017 05:27;05:27:00;17:00:00;08:00:00;Night;2017;10;Sunday;Weekend;2;5;86;CENTRE ST;42.32270922;-71.09932317;(42.32270922, -71.09932317)
I172085963;301;Robbery;2;ROBBERY - STREET;A1;A;1;104;14.10.2017 22:03;22:03:00;17:00:00;08:00:00;Night;2017;10;Saturday;Weekend;2;22;278;MILK ST;42.35683318;-71.05842905;(42.35683318, -71.05842905)
I172085729;301;Robbery;2;ROBBERY - STREET;A1;A;1;109;14.10.2017 02:25;02:25:00;17:00:00;08:00:00;Night;2017;10;Saturday;Weekend;2;2;181;HIGH ST;42.35661814;-71.05193863;(42.35661814, -71.05193863)
I172085347;361;Robbery;2;ROBBERY - OTHER;B2;B;2;322;12.10.2017 21:58;21:58:00;17:00:00;08:00:00;Night;2017;10;Thursday;Workdays;1;21;303;GANNETT ST;42.31498564;-71.08194639;(42.31498564, -71.08194639)
I172085333;311;Robbery;2;ROBBERY - COMMERCIAL;B3;B;2;427;12.10.2017 20:05;20:05:00;17:00:00;08:00:00;Night;2017;10;Thursday;Workdays;1;20;305;BLUE HILL AVE;42.27968299;-71.09286048;(42.27968299, -71.09286048)
I172085326;301;Robbery;2;ROBBERY - STREET;E13;E;5;581;12.10.2017 20:23;20:23:00;17:00:00;08:00:00;Night;2017;10;Thursday;Workdays;1;20;305;CENTRE ST;42.32284485;-71.10384777;(42.32284485, -71.10384777)
I172085287;371;Robbery;2;ROBBERY - HOME INVASION;E13;E;5;578;12.10.2017 18:08;18:08:00;17:00:00;08:00:00;Night;2017;10;Thursday;Workdays;1;18;285;CENTRE ST;42.32246336;-71.10757917;(42.32246336, -71.10757917)
I172084844;301;Robbery;2;ROBBERY - STREET;C11;C;3;395;10.10.2017 08:50;08:50:00;17:00:00;08:00:00;Day;2017;10;Tuesday;Workdays;1;8;195;BEALE ST;42.28323156;-71.06415725;(42.28323156, -71.06415725)
I172084843;301;Robbery;2;ROBBERY - STREET;D4;D;4;171;11.10.2017 12:05;12:05:00;17:00:00;08:00:00;Day;2017;10;Wednesday;Workdays;1;12;258;ALBANY ST;42.33361;-71.07337;(42.33361000, -71.07337000)
I172084735;301;Robbery;2;ROBBERY - STREET;C11;C;3;351;11.10.2017 00:47;00:47:00;17:00:00;08:00:00;Night;2017;10;Wednesday;Workdays;1;0;244;DORCHESTER AVE;42.30028028;-71.06015261;(42.30028028, -71.06015261)
I172084727;301;Robbery;2;ROBBERY - STREET;A1;A;1;101;10.10.2017 23:41;23:41:00;17:00:00;08:00:00;Night;2017;10;Tuesday;Workdays;1;23;231;STATE ST;42.35942556;-71.05288819;(42.35942556, -71.05288819)
I172084699;311;Robbery;2;ROBBERY - COMMERCIAL;D4;D;4;623;10.10.2017 21:41;21:41:00;17:00:00;08:00:00;Night;2017;10;Tuesday;Workdays;1;21;303;COMMONWEALTH AVE;42.34877575;-71.09606805;(42.34877575, -71.09606805)
I172084698;301;Robbery;2;ROBBERY - STREET;B3;B;2;436;10.10.2017 20:22;20:22:00;17:00:00;08:00:00;Night;2017;10;Tuesday;Workdays;1;20;305;CHIPMAN ST;42.28799062;-71.07448379;(42.28799062, -71.07448379)
I172084633;361;Robbery;2;ROBBERY - OTHER;B3;B;2;427;10.10.2017 17:32;17:32:00;17:00:00;08:00:00;Night;2017;10;Tuesday;Workdays;1;17;277;BLUE HILL AVE;42.27653731;-71.0933951;(42.27653731, -71.09339510)
I172084631;301;Robbery;2;ROBBERY - STREET;D4;D;4;273;10.10.2017 18:15;18:15:00;17:00:00;08:00:00;Night;2017;10;Tuesday;Workdays;1;18;285;MASSACHUSETTS AVE;42.33928728;-71.08032619;(42.33928728, -71.08032619)
I172084610;311;Robbery;2;ROBBERY - COMMERCIAL;A1;A;1;76;10.10.2017 17:01;17:01:00;17:00:00;08:00:00;Night;2017;10;Tuesday;Workdays;1;17;277;CANAL ST;42.36394509;-71.05942841;(42.36394509, -71.05942841)
I172084598;301;Robbery;2;ROBBERY - STREET;C11;C;3;235;10.10.2017 16:18;16:18:00;17:00:00;08:00:00;Day;2017;10;Tuesday;Workdays;1;16;231;CRESCENT AVE;42.31901925;-71.05325659;(42.31901925, -71.05325659)
I172084532;301;Robbery;2;ROBBERY - STREET;A1;A;1;64;10.10.2017 12:20;12:20:00;17:00:00;08:00:00;Day;2017;10;Tuesday;Workdays;1;12;258;FRUIT ST;42.36240281;-71.06954652;(42.36240281, -71.06954652)
I172084393;301;Robbery;2;ROBBERY - STREET;D4;D;4;149;10.10.2017 06:25;06:25:00;17:00:00;08:00:00;Night;2017;10;Tuesday;Workdays;1;6;100;CARLETON ST;42.34516984;-71.07849196;(42.34516984, -71.07849196)
I172084334;301;Robbery;2;ROBBERY - STREET;C11;C;3;240;09.10.2017 21:26;21:26:00;17:00:00;08:00:00;Night;2017;10;Monday;Workdays;1;21;303;E COTTAGE ST;42.32004176;-71.06104118;(42.32004176, -71.06104118)
I172084322;311;Robbery;2;ROBBERY - COMMERCIAL;C11;C;3;823;09.10.2017 20:51;20:51:00;17:00:00;08:00:00;Night;2017;10;Monday;Workdays;1;20;305;STOUGHTON ST;42.31489621;-71.06043028;(42.31489621, -71.06043028)
I172084174;311;Robbery;2;ROBBERY - COMMERCIAL;B2;B;2;311;09.10.2017 10:22;10:22:00;17:00:00;08:00:00;Day;2017;10;Monday;Workdays;1;10;178;BLUE HILL AVE;42.3160569;-71.07820017;(42.31605690, -71.07820017)
I172084152;301;Robbery;2;ROBBERY - STREET;B2;B;2;326;08.10.2017 00:30;00:30:00;17:00:00;08:00:00;Night;2017;10;Sunday;Weekend;2;0;244;BLUE HILL AVE;42.31432112;-71.07900586;(42.31432112, -71.07900586)
I172084053;311;Robbery;2;ROBBERY - COMMERCIAL;C11;C;3;240;08.10.2017 19:18;19:18:00;17:00:00;08:00:00;Night;2017;10;Sunday;Weekend;2;19;274;E COTTAGE ST;42.32004176;-71.06104118;(42.32004176, -71.06104118)
I172083880;301;Robbery;2;ROBBERY - STREET;B2;B;2;584;08.10.2017 03:18;03:18:00;17:00:00;08:00:00;Night;2017;10;Sunday;Weekend;2;3;124;FISHER AVE;42.32795652;-71.10526297;(42.32795652, -71.10526297)
I172083873;361;Robbery;2;ROBBERY - OTHER;B2;B;2;332;08.10.2017 00:47;00:47:00;17:00:00;08:00:00;Night;2017;10;Sunday;Weekend;2;0;244;COLUMBIA RD;42.31514179;-71.06704709;(42.31514179, -71.06704709)
I172083807;301;Robbery;2;ROBBERY - STREET;B3;B;2;458;07.10.2017 20:13;20:13:26;17:00:00;08:00:00;Night;2017;10;Saturday;Weekend;2;20;305;ELLINGTON ST;42.3019742;-71.08383388;(42.30197420, -71.08383388)
I172083530;311;Robbery;2;ROBBERY - COMMERCIAL;C11;C;3;350;06.10.2017 22:44;22:44:00;17:00:00;08:00:00;Night;2017;10;Friday;Workdays;1;22;278;DORCHESTER AVE;42.30254239;-71.0595669;(42.30254239, -71.05956690)
I172083529;361;Robbery;2;ROBBERY - OTHER;B2;B;2;318;06.10.2017 22:47;22:47:00;17:00:00;08:00:00;Night;2017;10;Friday;Workdays;1;22;278;SEAVER ST;42.30878855;-71.09055618;(42.30878855, -71.09055618)
I172083390;351;Robbery;2;ROBBERY - BANK;E5;E;5;748;06.10.2017 12:41;12:41:00;17:00:00;08:00:00;Day;2017;10;Friday;Workdays;1;12;258;VFW PKWY;42.29461061;-71.16029622;(42.29461061, -71.16029622)
I172083199;301;Robbery;2;ROBBERY - STREET;B2;B;2;600;05.10.2017 20:59;20:59:33;17:00:00;08:00:00;Night;2017;10;Thursday;Workdays;1;20;305;HUNTINGTON AVE;42.33638389;-71.09869457;(42.33638389, -71.09869457)
I172083177;311;Robbery;2;ROBBERY - COMMERCIAL;D14;D;4;804;05.10.2017 20:14;20:14:00;17:00:00;08:00:00;Night;2017;10;Thursday;Workdays;1;20;305;EVERETT ST;42.35595391;-71.13852468;(42.35595391, -71.13852468)
I172083151;301;Robbery;2;ROBBERY - STREET;C11;C;3;349;05.10.2017 19:16;19:16:00;17:00:00;08:00:00;Night;2017;10;Thursday;Workdays;1;19;274;DORCHESTER AVE;42.30340172;-71.0593763;(42.30340172, -71.05937630)
I172082932;301;Robbery;2;ROBBERY - STREET;E13;E;5;582;05.10.2017 07:42;07:42:00;17:00:00;08:00:00;Night;2017;10;Thursday;Workdays;1;7;152;ARKLOW ST;42.32441819;-71.10493344;(42.32441819, -71.10493344)
I172082919;301;Robbery;2;ROBBERY - STREET;B3;B;2;469;05.10.2017 02:08;02:08:00;17:00:00;08:00:00;Night;2017;10;Thursday;Workdays;1;2;181;MATTAPAN ST;42.27732507;-71.09483139;(42.27732507, -71.09483139)
I172082645;301;Robbery;2;ROBBERY - STREET;A15;A;1;38;03.10.2017 23:30;23:30:00;17:00:00;08:00:00;Night;2017;10;Tuesday;Workdays;1;23;231;THIRTEENTH ST;42.37781774;-71.05187639;(42.37781774, -71.05187639)
I172082630;301;Robbery;2;ROBBERY - STREET;A7;A;1;17;02.10.2017 02:00;02:00:00;17:00:00;08:00:00;Night;2017;10;Monday;Workdays;1;2;181;CHELSEA ST;42.3791237;-71.0280821;(42.37912370, -71.02808210)
I172082602;301;Robbery;2;ROBBERY - STREET;D4;D;4;271;04.10.2017 02:53;02:53:00;17:00:00;08:00:00;Night;2017;10;Wednesday;Workdays;1;2;181;MASSACHUSETTS AVE;42.335482;-71.07586449;(42.33548200, -71.07586449)
I172082601;301;Robbery;2;ROBBERY - STREET;A1;A;1;117;04.10.2017 02:24;02:24:00;17:00:00;08:00:00;Night;2017;10;Wednesday;Workdays;1;2;181;LAGRANGE ST;42.35165733;-71.06425694;(42.35165733, -71.06425694)
I172082560;301;Robbery;2;ROBBERY - STREET;D4;D;4;271;03.10.2017 20:36;20:36:00;17:00:00;08:00:00;Night;2017;10;Tuesday;Workdays;1;20;305;WASHINGTON ST;42.3353741;-71.0783156;(42.33537410, -71.07831560)
I172082329;361;Robbery;2;ROBBERY - OTHER;D4;D;4;145;03.10.2017 08:43;08:43:00;17:00:00;08:00:00;Day;2017;10;Tuesday;Workdays;1;8;195;W NEWTON ST;42.34492261;-71.08109885;(42.34492261, -71.08109885)
I172082180;361;Robbery;2;ROBBERY - OTHER;E18;E;5;496;02.10.2017 15:49;15:49:00;17:00:00;08:00:00;Day;2017;10;Monday;Workdays;1;15;241;HYDE PARK AVE;42.26922388;-71.12085347;(42.26922388, -71.12085347)
I172082104;351;Robbery;2;ROBBERY - BANK;C11;C;3;388;02.10.2017 11:40;11:40:00;17:00:00;08:00:00;Day;2017;10;Monday;Workdays;1;11;193;ADAMS ST;42.27230624;-71.06721386;(42.27230624, -71.06721386)
I172082025;301;Robbery;2;ROBBERY - STREET;A7;A;1;17;02.10.2017 02:19;02:19:00;17:00:00;08:00:00;Night;2017;10;Monday;Workdays;1;2;181;CHELSEA ST;42.3791237;-71.0280821;(42.37912370, -71.02808210)
I172082008;301;Robbery;2;ROBBERY - STREET;C11;C;3;366;01.10.2017 23:37;23:37:00;17:00:00;08:00:00;Night;2017;10;Sunday;Weekend;2;23;231;MONSIGNOR PATRICK J. LYDO;42.28866198;-71.06130524;(42.28866198, -71.06130524)
I172081794;301;Robbery;2;ROBBERY - STREET;A1;A;1;117;01.10.2017 07:52;07:52:00;17:00:00;08:00:00;Night;2017;10;Sunday;Weekend;2;7;152;BOYLSTON ST;42.3523119;-71.0637051;(42.35231190, -71.06370510)
I172081767;301;Robbery;2;ROBBERY - STREET;A1;A;1;112;01.10.2017 03:16;03:16:00;17:00:00;08:00:00;Night;2017;10;Sunday;Weekend;2;3;124;WASHINGTON ST;42.35512339;-71.0608798;(42.35512339, -71.06087980)
I172081516;381;Robbery;2;ROBBERY - CAR JACKING;C11;C;3;334;30.09.2017 04:31;04:31:00;17:00:00;08:00:00;Night;2017;9;Saturday;Weekend;2;4;77;HOWE ST;42.31136188;-71.0644231;(42.31136188, -71.06442310)
I172081516;301;Robbery;2;ROBBERY - STREET;C11;C;3;334;30.09.2017 04:31;04:31:00;17:00:00;08:00:00;Night;2017;9;Saturday;Weekend;2;4;77;HOWE ST;42.31136188;-71.0644231;(42.31136188, -71.06442310)
I172081475;301;Robbery;2;ROBBERY - STREET;E5;E;5;731;29.09.2017 22:45;22:45:00;17:00:00;08:00:00;Night;2017;9;Friday;Workdays;1;22;278;TEMPLE ST;42.27980181;-71.16196326;(42.27980181, -71.16196326)
I172081464;301;Robbery;2;ROBBERY - STREET;A1;A;1;118;29.09.2017 22:36;22:36:00;17:00:00;08:00:00;Night;2017;9;Friday;Workdays;1;22;278;BOYLSTON ST;42.35251005;-71.06719166;(42.35251005, -71.06719166)
I172081453;301;Robbery;2;ROBBERY - STREET;A1;A;1;119;29.09.2017 21:20;21:20:00;17:00:00;08:00:00;Night;2017;9;Friday;Workdays;1;21;303;BOYLSTON ST;42.35241815;-71.06525499;(42.35241815, -71.06525499)
I172081364;301;Robbery;2;ROBBERY - STREET;B3;B;2;426;29.09.2017 16:25;16:25:00;17:00:00;08:00:00;Day;2017;9;Friday;Workdays;1;16;231;RIVER ST;42.268024;-71.09301057;(42.26802400, -71.09301057)
I172081160;361;Robbery;2;ROBBERY - OTHER;B2;B;2;331;28.09.2017 22:55;22:55:00;17:00:00;08:00:00;Night;2017;9;Thursday;Workdays;1;22;278;BAKER AVE;42.31238668;-71.07086154;(42.31238668, -71.07086154)
I172081051;301;Robbery;2;ROBBERY - STREET;C11;C;3;345;28.09.2017 16:18;16:18:00;17:00:00;08:00:00;Day;2017;9;Thursday;Workdays;1;16;231;ARCADIA ST;42.30183841;-71.06127819;(42.30183841, -71.06127819)
I172080832;301;Robbery;2;ROBBERY - STREET;C6;C;3;213;28.09.2017 00:17;00:17:00;17:00:00;08:00:00;Night;2017;9;Thursday;Workdays;1;0;244;W BROADWAY;42.336112;-71.04665434;(42.33611200, -71.04665434)
I172080805;301;Robbery;2;ROBBERY - STREET;C11;C;3;402;27.09.2017 20:57;20:57:00;17:00:00;08:00:00;Night;2017;9;Wednesday;Workdays;1;20;305;ASHMONT ST;42.28519774;-71.0677511;(42.28519774, -71.06775110)
I172080415;301;Robbery;2;ROBBERY - STREET;B2;B;2;330;26.09.2017 17:56;17:56:00;17:00:00;08:00:00;Night;2017;9;Tuesday;Workdays;1;17;277;PASADENA RD;42.30576093;-71.08377157;(42.30576093, -71.08377157)
I172080330;361;Robbery;2;ROBBERY - OTHER;A1;A;1;111;11.09.2017 08:30;08:30:00;17:00:00;08:00:00;Day;2017;9;Monday;Workdays;1;8;195;TREMONT ST;42.35594239;-71.06258333;(42.35594239, -71.06258333)
I172080329;301;Robbery;2;ROBBERY - STREET;E13;E;5;510;26.09.2017 06:53;06:53:00;17:00:00;08:00:00;Night;2017;9;Tuesday;Workdays;1;6;100;TOWER ST;42.29906325;-71.11183411;(42.29906325, -71.11183411)
I172080169;301;Robbery;2;ROBBERY - STREET;D4;D;4;130;26.09.2017 06:24;06:24:00;17:00:00;08:00:00;Night;2017;9;Tuesday;Workdays;1;6;100;BOYLSTON ST;42.34980175;-71.07840978;(42.34980175, -71.07840978)
I172080166;301;Robbery;2;ROBBERY - STREET;D4;D;4;171;26.09.2017 01:30;01:30:00;17:00:00;08:00:00;Night;2017;9;Tuesday;Workdays;1;1;171;BOYLSTON ST;42.34674238;-71.08970931;(42.34674238, -71.08970931)
I172080141;301;Robbery;2;ROBBERY - STREET;D4;D;4;161;26.09.2017 00:15;00:15:00;17:00:00;08:00:00;Night;2017;9;Tuesday;Workdays;1;0;244;BERKELEY ST;42.3452743;-71.0698355;(42.34527430, -71.06983550)
I172080139;301;Robbery;2;ROBBERY - STREET;D4;D;4;591;26.09.2017 00:38;00:38:00;17:00:00;08:00:00;Night;2017;9;Tuesday;Workdays;1;0;244;HEMENWAY ST;42.34587157;-71.08938851;(42.34587157, -71.08938851)
I172079776;301;Robbery;2;ROBBERY - STREET;B2;B;2;317;25.09.2017 01:28;01:28:00;17:00:00;08:00:00;Night;2017;9;Monday;Workdays;1;1;171;RUTHVEN ST;42.31202047;-71.08851632;(42.31202047, -71.08851632)
I172079746;301;Robbery;2;ROBBERY - STREET;E18;E;5;501;24.09.2017 22:13;22:13:00;17:00:00;08:00:00;Night;2017;9;Sunday;Weekend;2;22;278;MOUNT HOPE ST;42.28393145;-71.11733126;(42.28393145, -71.11733126)
I172079655;361;Robbery;2;ROBBERY - OTHER;C6;C;3;914;24.09.2017 16:49;16:49:00;17:00:00;08:00:00;Day;2017;9;Sunday;Weekend;2;16;231;MONSIGNOR DENNIS F O'CALL;42.32752693;-71.05541255;(42.32752693, -71.05541255)
I172079640;361;Robbery;2;ROBBERY - OTHER;B2;B;2;329;24.09.2017 15:38;15:38:59;17:00:00;08:00:00;Day;2017;9;Sunday;Weekend;2;15;241;BRUNSWICK ST;42.31089986;-71.08007661;(42.31089986, -71.08007661)
I172079524;311;Robbery;2;ROBBERY - COMMERCIAL;D4;D;4;591;24.09.2017 06:43;06:43:00;17:00:00;08:00:00;Night;2017;9;Sunday;Weekend;2;6;100;BOYLSTON ST;42.34674238;-71.08970931;(42.34674238, -71.08970931)
I172079451;301;Robbery;2;ROBBERY - STREET;C11;C;3;340;23.09.2017 22:19;22:19:00;17:00:00;08:00:00;Night;2017;9;Saturday;Weekend;2;22;278;FOX ST;42.30609597;-71.06425709;(42.30609597, -71.06425709)
I172079428;301;Robbery;2;ROBBERY - STREET;A1;A;1;111;23.09.2017 22:07;22:07:00;17:00:00;08:00:00;Night;2017;9;Saturday;Weekend;2;22;278;TREMONT ST;42.35594239;-71.06258333;(42.35594239, -71.06258333)
I172079426;301;Robbery;2;ROBBERY - STREET;B2;B;2;326;23.09.2017 22:08;22:08:00;17:00:00;08:00:00;Night;2017;9;Saturday;Weekend;2;22;278;QUINCY ST;42.31424838;-71.07811402;(42.31424838, -71.07811402)
I172079309;301;Robbery;2;ROBBERY - STREET;B2;B;2;329;23.09.2017 14:13;14:13:00;17:00:00;08:00:00;Day;2017;9;Saturday;Weekend;2;14;242;STANWOOD ST;42.30762176;-71.07752554;(42.30762176, -71.07752554)
